source,translation
{0} Life Regeneration per second,毎秒{0}のライフを自動回復する
Regenerate {0}% of maximum Life per second if you have been Hit Recently,直近ヒットを受けていれば毎秒ライフの{0}%を自動回復する
{0}% increased Life Regeneration rate,ライフ自動回復レートが{0}%増加する
{0}% reduced Life Regeneration rate,ライフ自動回復レートが{0}%減少する
{0}% of Damage taken Recouped as Life,受けたダメージの{0}%をライフとして回収する
Leech {0}% of Physical Attack Damage as Life,物理アタックダメージの{0}%をライフとしてリーチする
Leeches {0}% of Physical Damage as Life,物理ダメージの{0}%をライフとしてリーチする
Gain {0} Life per Enemy Hit with Attacks,アタックでヒットを与えた敵1体ごとに{0}のライフを獲得する
Lose {0} Life per Enemy Hit with Attacks,アタックでヒットを与えた敵1体ごとに{0}のライフを失う
Grants {0} Life per Enemy Hit,ヒットされた敵1体ごとに{0}のライフを付与する
Removes {0} of your Life per Enemy Hit,ヒットされた敵1体ごとに{0}のライフを取り除く
Gain {0} Life per enemy killed,倒した敵1体ごとに{0}のライフを獲得する
Lose {0} Life per enemy killed,倒した敵1体ごとに{0}のライフを失う
{0}% increased Mana Regeneration Rate,マナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate,マナ自動回復レートが{0}%減少する
{0}% of Damage taken Recouped as Mana,受けたダメージの{0}%をマナとして回収する
Leeches {0}% of Physical Damage as Mana,物理ダメージの{0}%をマナとしてリーチする
Leech {0}% of Physical Attack Damage as Mana,物理アタックダメージの{0}%をマナとしてリーチする
Gain {0} Mana per enemy killed,倒した敵1体ごとに{0}のマナを獲得する
Lose {0} Mana per enemy killed,倒した敵1体ごとに{0}のマナを失う
{0}% increased Flask and Charm Charges gained,獲得フラスコチャージとチャームチャージが{0}%増加する
{0}% reduced Flask and Charm Charges gained,獲得フラスコチャージとチャームチャージが{0}%増加する
{0}% increased Flask Charges used,消費フラスコチャージが{0}%増加する
{0}% reduced Flask Charges used,消費フラスコチャージが{0}%減少する
{0}% reduced Enemy Stun Threshold,敵スタン閾値が{0}%減少する
{0}% increased Enemy Stun Threshold,敵スタン閾値が{0}%増加する
{0}% increased Stun Buildup,スタン蓄積が{0}%増加する
{0}% reduced Stun Buildup,スタン蓄積が{0}%減少する
Causes {0}% increased Stun Buildup,引き起こすスタン蓄積が{0}%増加する
Causes {0}% reduced Stun Buildup,引き起こすスタン蓄積が{0}%減少する
{0}% increased Stun Duration on Enemies,敵に対するスタンの持続時間が{0}%増加する
{0}% reduced Stun Duration on Enemies,敵に対するスタンの持続時間が{0}%減少する
{0}% increased Stun Duration,スタン持続時間が{0}%増加する
{0}% reduced Stun Duration,スタン持続時間が{0}%減少する
{0}% increased Flammability Magnitude,可燃性の強度が{0}%増加する
{0}% reduced Flammability Magnitude,可燃性の強度が{0}%減少する
Always Freezes Enemies on Hit,ヒット時に常に敵を凍結させる
Always Freeze,常に敵を凍結させる
{0}% chance to Freeze,{0}%の確率で敵を凍結させる
{0}% increased Freeze Buildup,凍結蓄積が{0}%増加する
{0}% reduced Freeze Buildup,凍結蓄積が{0}%減少する
{0}% chance to Shock,{0}%の確率で敵を感電させる
Always Shock,常に敵を感電させる
{0}% increased chance to Shock,感電付与確率が{0}%増加する
{0}% reduced chance to Shock,感電付与確率が{0}%減少する
{0}% increased Stun Recovery,スタン復帰が{0}%増加する
{0}% reduced Stun Recovery,スタン復帰が{0}%減少する
{0} to Stun Threshold,スタン閾値 {0}
{0}% increased Bleeding Duration on you,プレイヤー自身に対する出血の持続時間が{0}%増加する
{0}% reduced Bleeding Duration on you,プレイヤー自身に対する出血の持続時間が{0}%減少する
{0}% reduced Ignite Duration on you,受ける発火の持続時間が{0}%減少する
{0}% increased Ignite Duration on you,受ける発火の持続時間が{0}%増加する
{0}% reduced Chill Duration on you,受ける冷却の持続時間が{0}%減少する
{0}% increased Chill Duration on you,受ける冷却の持続時間が{0}%増加する
{0}% reduced Freeze Duration on you,受ける凍結の持続時間が{0}%減少する
{0}% increased Freeze Duration on you,受ける凍結の持続時間が{0}%増加する
{0}% reduced Shock duration on you,受ける感電の持続時間が{0}%減少する
{0}% increased Shock duration on you,受ける感電の持続時間が{0}%増加する
{0}% increased Poison Duration on you,プレイヤー自身に対する毒の持続時間が{0}%増加する
{0}% reduced Poison Duration on you,プレイヤー自身に対する毒の持続時間が{0}%減少する
{0}% chance to Pierce an Enemy,{0}%の確率で敵を貫通する
{0}% increased Presence Area of Effect,存在下の効果範囲が{0}%増加する
{0}% reduced Presence Area of Effect,存在下の効果範囲が{0}%減少する
{0}% increased Light Radius,光半径が{0}%増加する
{0}% reduced Light Radius,光半径が{0}%減少する
{0}% Chance to gain a Charge when you kill an enemy,プレイヤーが敵を倒した時に{0}%の確率でチャージを1獲得する
{0}% increased Charges gained,獲得チャージが{0}%増加する
{0}% reduced Charges gained,獲得チャージが{0}%減少する
{0}% increased Charges per use,使用に必要なチャージ量が{0}%増加する
{0}% reduced Charges per use,使用に必要なチャージ量が{0}%減少する
{0}% increased Charges per use. -1% to this value when used,使用に必要なチャージ量が{0}%増加する。使用するとこの値が-1%される
{0}% reduced Charges per use. -1% to this value when used,使用に必要なチャージ量が{0}%減少する。使用するとこの値が-1%される
{0} to Maximum Charges,最大チャージ数 {0}
{0} to Maximum Charges. -1 to this value when used,最大チャージ数 {0}。使用するとこの値が-1される
{0}% increased Charges,チャージが{0}%増加する
{0}% reduced Charges,チャージが{0}%減少する
Ignite you inflict deals Chaos Damage instead of Fire Damage,プレイヤーが付与した発火は火ダメージの代わりに混沌ダメージを与える
{0}% increased Ignite Magnitude,発火の強度が{0}%増加する
{0}% reduced Ignite Magnitude,発火の強度が{0}%減少する
Lose Blood from Blood Crucible {0}% faster,血の坩堝から血を{0}%速く失う
Lose Blood from Blood Crucible {0}% slower,血の坩堝から血を{0}%遅く失う
"Gain Exposed to Corruption stacks twice as frequently
Lose 1 stack of Exposed to Corruption every 5 seconds","穢れへのエクスポージャーのスタックを倍の速度で獲得する
5秒ごとに穢れへのエクスポージャーを1スタック失う"
"Take Physical Damage equal to {0}% of maximum Life plus {0}% of maximum Energy Shield per Second per
1% Blood in the Blood Crucible while you are able to Shift into Nightmare",ナイトメアにシフト可能な時、血の坩堝内の血1%ごとに毎秒ライフの{0}%およびエナジーシールドの{0}%と同等の物理ダメージを受ける
Often Shift into Nightmare on Killing a Rare or Unique Enemy,レアまたはユニークの敵を倒した時にナイトメアにシフトすることがある
"Only shift into Nightmare on reaching maximum Blood
Lose Blood from Blood Crucible 90% slower
Lose 0.4% of Blood on Killing a Scourge Monster
Lose all Blood when you shift out of Nightmare","血が最大に達した時のみナイトメアにシフトする
血の坩堝から血が失われる速度が90%遅くなる
スカージモンスターを倒した時に血を0.4%失う
ナイトメアから解放された時血をすべて失う"
Only Shift into and out of Nightmare randomly,ナイトメアにシフトするのと解放されるのがランダムになる
Take {0} Fire Damage when you Shift into or out of Nightmare,プレイヤーがナイトメアにシフトまたは解放された時に{0}の火ダメージを受ける
Take {0} Lightning Damage when you Shift into or out of Nightmare,プレイヤーがナイトメアにシフトまたは解放された時に{0}の雷ダメージを受ける
Monsters in Nightmare deal {0}% more Damage,ナイトメアにいるモンスターのダメージが{0}%上昇する
Monsters in Nightmare deal {0}% less Damage,ナイトメアにいるモンスターのダメージが{0}%低下する
Monsters in Nightmare take {0}% more Damage,ナイトメアにいるモンスターの受けるダメージが{0}%上昇する
Monsters in Nightmare take {0}% less Damage,ナイトメアにいるモンスターの受けるダメージが{0}%低下する
Monsters in Nightmare have {0}% more Maximum Life,ナイトメアにいるモンスターの最大ライフが{0}%上昇する
Monsters in Nightmare have {0}% less Maximum Life,ナイトメアにいるモンスターの最大ライフが{0}%低下する
Monsters in Nightmare Regenerate {0}% of maximum Life per second,ナイトメアにいるモンスターは毎秒ライフの{0}%を自動回復する
Take {0} Physical Damage when you Shift into or out of Nightmare,プレイヤーがナイトメアにシフトまたは解放された時に{0}の物理ダメージを受ける
Players have {0}% additional Physical Damage Reduction while in Nightmare,ナイトメアの中にいる時にプレイヤーは{0}%の物理ダメージ軽減率追加
Players have {0}% to Physical Damage Reduction while in Nightmare,ナイトメアの中にいる時にプレイヤーは物理ダメージ軽減率 {0}%
Players have {0}% chance to Block Attack Damage while in Nightmare,ナイトメアの中にいる時にプレイヤーのアタックブロック率 {0}%
